[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 6674.25
[*] Trial 1: 6674.25
[*] Trial 2: 5666.5
[*] Trial 3: 5666.5
[*] Trial 4: 5666.5
[*] Trial 5: 5666.5
[*] Trial 6: 5666.5
[*] Trial 7: 5666.5
[*] Trial 8: 5666.5
[*] Trial 9: 5666.5
[*] Trial 10: 5666.5
[*] Trial 11: 5666.5
[*] Trial 12: 5666.5
[*] Trial 13: 5666.5
[*] Trial 14: 5666.5
[*] Trial 15: 5666.5
[*] Trial 16: 5666.5
[*] Trial 17: 5666.5
[*] Trial 18: 5666.5
[*] Trial 19: 5658.25
[*] Trial 20: 5658.1875
[*] Trial 21: 5656.75
[*] Trial 22: 5656.75
[*] Trial 23: 5656.75
[*] Trial 24: 5655.6875
[*] Trial 25: 5655.6875
[*] Trial 26: 5655.6875
[*] Trial 27: 5655.6875
[*] Trial 28: 5655.6875
[*] Trial 29: 5655.6875
[*] Trial 30: 5655.6875
[*] Trial 31: 5655.6875
[*] Trial 32: 5655.6875
[*] Trial 33: 5655.6875
[*] Trial 34: 5655.6875
[*] Trial 35: 5655.6875
[*] Trial 36: 5655.6875
[*] Trial 37: 5655.6875
[*] Trial 38: 5655.6875
[*] Trial 39: 5655.6875
[*] Trial 40: 5655.6875
[*] Trial 41: 5655.6875
[*] Trial 42: 4663.1875
[*] Trial 43: 4663.1875
[*] Trial 44: 4663.1875
[*] Trial 45: 4663.1875
[*] Trial 46: 4663.1875
[*] Trial 47: 3657.9375
[*] Trial 48: 3655.5625
[*] Trial 49: 3652.1875
[*] min objective value:
3652.1875
