[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 18673.6875
[*] Trial 1: 10734.25
[*] Trial 2: 10734.25
[*] Trial 3: 10734.25
[*] Trial 4: 10734.25
[*] Trial 5: 8754.75
[*] Trial 6: 8754.75
[*] Trial 7: 8754.75
[*] Trial 8: 8754.75
[*] Trial 9: 8754.75
[*] Trial 10: 8754.75
[*] Trial 11: 8754.75
[*] Trial 12: 8754.75
[*] Trial 13: 8754.75
[*] Trial 14: 8754.75
[*] Trial 15: 8754.75
[*] Trial 16: 8754.75
[*] Trial 17: 8754.75
[*] Trial 18: 8754.75
[*] Trial 19: 8754.75
[*] Trial 20: 8754.75
[*] Trial 21: 8754.75
[*] Trial 22: 8754.75
[*] Trial 23: 8754.75
[*] Trial 24: 7673.0625
[*] Trial 25: 7673.0625
[*] Trial 26: 7673.0625
[*] Trial 27: 7673.0625
[*] Trial 28: 7673.0625
[*] Trial 29: 7673.0625
[*] Trial 30: 7673.0625
[*] Trial 31: 7673.0625
[*] Trial 32: 7673.0625
[*] Trial 33: 7673.0625
[*] Trial 34: 7673.0625
[*] Trial 35: 7673.0625
[*] Trial 36: 7673.0625
[*] Trial 37: 7673.0625
[*] Trial 38: 7673.0625
[*] Trial 39: 7673.0625
[*] Trial 40: 7673.0625
[*] Trial 41: 7673.0625
[*] Trial 42: 7673.0625
[*] Trial 43: 7673.0625
[*] Trial 44: 7673.0625
[*] Trial 45: 7673.0625
[*] Trial 46: 7673.0625
[*] Trial 47: 7673.0625
[*] Trial 48: 7673.0625
[*] Trial 49: 7673.0625
[*] min objective value:
7673.0625
