[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 17676.5
[*] Trial 1: 17676.5
[*] Trial 2: 15693.1875
[*] Trial 3: 15693.1875
[*] Trial 4: 15693.1875
[*] Trial 5: 15693.1875
[*] Trial 6: 14691.625
[*] Trial 7: 14691.625
[*] Trial 8: 14691.625
[*] Trial 9: 14691.625
[*] Trial 10: 14648.6875
[*] Trial 11: 14648.6875
[*] Trial 12: 14648.6875
[*] Trial 13: 14648.6875
[*] Trial 14: 14648.6875
[*] Trial 15: 14648.6875
[*] Trial 16: 14648.6875
[*] Trial 17: 14648.6875
[*] Trial 18: 14648.6875
[*] Trial 19: 14648.6875
[*] Trial 20: 14648.6875
[*] Trial 21: 14648.6875
[*] Trial 22: 12648.5
[*] Trial 23: 12648.5
[*] Trial 24: 12648.5
[*] Trial 25: 12648.5
[*] Trial 26: 12648.5
[*] Trial 27: 12648.5
[*] Trial 28: 12648.5
[*] Trial 29: 12648.5
[*] Trial 30: 12648.5
[*] Trial 31: 12648.5
[*] Trial 32: 12648.5
[*] Trial 33: 12648.5
[*] Trial 34: 12648.5
[*] Trial 35: 12648.5
[*] Trial 36: 12648.5
[*] Trial 37: 12648.5
[*] Trial 38: 12648.5
[*] Trial 39: 12648.5
[*] Trial 40: 12648.5
[*] Trial 41: 12648.5
[*] Trial 42: 12648.5
[*] Trial 43: 12648.5
[*] Trial 44: 12648.5
[*] Trial 45: 3658.3125
[*] Trial 46: 3658.3125
[*] Trial 47: 3658.3125
[*] Trial 48: 3658.3125
[*] Trial 49: 3658.3125
[*] min objective value:
3658.3125
