[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16686.3125
[*] Trial 1: 11779.625
[*] Trial 2: 11724.5625
[*] Trial 3: 11723.0625
[*] Trial 4: 11723.0625
[*] Trial 5: 11723.0625
[*] Trial 6: 11723.0625
[*] Trial 7: 11723.0625
[*] Trial 8: 11723.0625
[*] Trial 9: 11723.0625
[*] Trial 10: 11723.0625
[*] Trial 11: 11723.0625
[*] Trial 12: 11723.0625
[*] Trial 13: 11723.0625
[*] Trial 14: 11723.0625
[*] Trial 15: 11723.0625
[*] Trial 16: 11723.0625
[*] Trial 17: 11723.0625
[*] Trial 18: 11723.0625
[*] Trial 19: 11723.0625
[*] Trial 20: 11723.0625
[*] Trial 21: 11723.0625
[*] Trial 22: 11723.0625
[*] Trial 23: 11723.0625
[*] Trial 24: 11723.0625
[*] Trial 25: 11723.0625
[*] Trial 26: 11723.0625
[*] Trial 27: 11723.0625
[*] Trial 28: 11723.0625
[*] Trial 29: 11723.0625
[*] Trial 30: 11723.0625
[*] Trial 31: 11723.0625
[*] Trial 32: 11723.0625
[*] Trial 33: 11723.0625
[*] Trial 34: 11723.0625
[*] Trial 35: 11723.0625
[*] Trial 36: 11723.0625
[*] Trial 37: 11723.0625
[*] Trial 38: 11723.0625
[*] Trial 39: 11723.0625
[*] Trial 40: 11723.0625
[*] Trial 41: 11723.0625
[*] Trial 42: 11723.0625
[*] Trial 43: 11723.0625
[*] Trial 44: 11723.0625
[*] Trial 45: 11723.0625
[*] Trial 46: 11723.0625
[*] Trial 47: 11723.0625
[*] Trial 48: 11723.0625
[*] Trial 49: 11723.0625
[*] min objective value:
11723.0625
