[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 5670.5
[*] Trial 1: 5670.5
[*] Trial 2: 5670.5
[*] Trial 3: 5670.5
[*] Trial 4: 5670.5
[*] Trial 5: 5670.5
[*] Trial 6: 5670.5
[*] Trial 7: 5670.5
[*] Trial 8: 5670.5
[*] Trial 9: 5670.5
[*] Trial 10: 5670.5
[*] Trial 11: 5670.5
[*] Trial 12: 5670.5
[*] Trial 13: 5670.5
[*] Trial 14: 5670.5
[*] Trial 15: 5670.5
[*] Trial 16: 5670.5
[*] Trial 17: 5670.5
[*] Trial 18: 5670.5
[*] Trial 19: 5670.5
[*] Trial 20: 5670.5
[*] Trial 21: 5670.5
[*] Trial 22: 5670.5
[*] Trial 23: 5670.5
[*] Trial 24: 5670.5
[*] Trial 25: 5670.5
[*] Trial 26: 5670.5
[*] Trial 27: 5670.5
[*] Trial 28: 5670.5
[*] Trial 29: 5670.5
[*] Trial 30: 5670.5
[*] Trial 31: 5670.5
[*] Trial 32: 5670.5
[*] Trial 33: 5670.5
[*] Trial 34: 5670.5
[*] Trial 35: 5670.5
[*] Trial 36: 5670.5
[*] Trial 37: 5670.5
[*] Trial 38: 5670.5
[*] Trial 39: 5670.5
[*] Trial 40: 3647.0625
[*] Trial 41: 3647.0625
[*] Trial 42: 3647.0625
[*] Trial 43: 3647.0625
[*] Trial 44: 3647.0625
[*] Trial 45: 3647.0625
[*] Trial 46: 3647.0625
[*] Trial 47: 3647.0625
[*] Trial 48: 3647.0625
[*] Trial 49: 3647.0625
[*] min objective value:
3647.0625
