[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16676.75
[*] Trial 1: 16676.75
[*] Trial 2: 16676.75
[*] Trial 3: 16676.75
[*] Trial 4: 16676.75
[*] Trial 5: 16676.75
[*] Trial 6: 16676.75
[*] Trial 7: 16676.75
[*] Trial 8: 16676.75
[*] Trial 9: 16676.75
[*] Trial 10: 16676.75
[*] Trial 11: 16676.75
[*] Trial 12: 16676.75
[*] Trial 13: 16676.75
[*] Trial 14: 16676.75
[*] Trial 15: 16676.75
[*] Trial 16: 16676.75
[*] Trial 17: 16676.75
[*] Trial 18: 16676.75
[*] Trial 19: 16676.75
[*] Trial 20: 16676.75
[*] Trial 21: 16676.75
[*] Trial 22: 16676.75
[*] Trial 23: 16676.75
[*] Trial 24: 16676.75
[*] Trial 25: 16676.75
[*] Trial 26: 16676.75
[*] Trial 27: 16676.75
[*] Trial 28: 16676.75
[*] Trial 29: 16676.75
[*] Trial 30: 16676.75
[*] Trial 31: 16676.75
[*] Trial 32: 16676.75
[*] Trial 33: 16676.75
[*] Trial 34: 16676.75
[*] Trial 35: 16676.75
[*] Trial 36: 14672.875
[*] Trial 37: 3662.5625
[*] Trial 38: 3662.5625
[*] Trial 39: 3661.4375
[*] Trial 40: 3659.3125
[*] Trial 41: 3656.125
[*] Trial 42: 3656.125
[*] Trial 43: 3656.125
[*] Trial 44: 3655.3125
[*] Trial 45: 3655.3125
[*] Trial 46: 3655.3125
[*] Trial 47: 3655.3125
[*] Trial 48: 3655.3125
[*] Trial 49: 3655.3125
[*] min objective value:
3655.3125
