[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 6697.1875
[*] Trial 1: 6697.1875
[*] Trial 2: 6697.1875
[*] Trial 3: 6697.1875
[*] Trial 4: 6697.1875
[*] Trial 5: 6697.1875
[*] Trial 6: 6697.1875
[*] Trial 7: 6697.1875
[*] Trial 8: 6697.1875
[*] Trial 9: 6697.1875
[*] Trial 10: 6697.1875
[*] Trial 11: 4665.625
[*] Trial 12: 4665.625
[*] Trial 13: 4665.625
[*] Trial 14: 4665.625
[*] Trial 15: 4665.625
[*] Trial 16: 4665.625
[*] Trial 17: 4665.625
[*] Trial 18: 4665.625
[*] Trial 19: 4665.625
[*] Trial 20: 4665.625
[*] Trial 21: 4665.625
[*] Trial 22: 4665.625
[*] Trial 23: 4665.625
[*] Trial 24: 4665.625
[*] Trial 25: 4665.625
[*] Trial 26: 4665.625
[*] Trial 27: 4665.625
[*] Trial 28: 4665.625
[*] Trial 29: 4665.625
[*] Trial 30: 4665.625
[*] Trial 31: 4665.625
[*] Trial 32: 4665.625
[*] Trial 33: 4665.625
[*] Trial 34: 4665.625
[*] Trial 35: 4665.625
[*] Trial 36: 4665.625
[*] Trial 37: 4665.625
[*] Trial 38: 4665.625
[*] Trial 39: 4665.625
[*] Trial 40: 4665.625
[*] Trial 41: 4665.625
[*] Trial 42: 4665.625
[*] Trial 43: 4665.625
[*] Trial 44: 4665.625
[*] Trial 45: 4665.625
[*] Trial 46: 4665.625
[*] Trial 47: 4665.625
[*] Trial 48: 4665.625
[*] Trial 49: 4665.625
[*] min objective value:
4665.625
