[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 5669.125
[*] Trial 1: 5669.125
[*] Trial 2: 4675.8125
[*] Trial 3: 4675.8125
[*] Trial 4: 4675.8125
[*] Trial 5: 4675.8125
[*] Trial 6: 4675.8125
[*] Trial 7: 4675.8125
[*] Trial 8: 4675.8125
[*] Trial 9: 4675.8125
[*] Trial 10: 4675.8125
[*] Trial 11: 4675.8125
[*] Trial 12: 4675.8125
[*] Trial 13: 4675.8125
[*] Trial 14: 4675.8125
[*] Trial 15: 4675.8125
[*] Trial 16: 4675.8125
[*] Trial 17: 4675.8125
[*] Trial 18: 4675.8125
[*] Trial 19: 4675.8125
[*] Trial 20: 4675.8125
[*] Trial 21: 4675.8125
[*] Trial 22: 4653.0
[*] Trial 23: 4653.0
[*] Trial 24: 4653.0
[*] Trial 25: 4653.0
[*] Trial 26: 4653.0
[*] Trial 27: 4653.0
[*] Trial 28: 4653.0
[*] Trial 29: 4653.0
[*] Trial 30: 4653.0
[*] Trial 31: 4653.0
[*] Trial 32: 4653.0
[*] Trial 33: 4653.0
[*] Trial 34: 4653.0
[*] Trial 35: 4653.0
[*] Trial 36: 4653.0
[*] Trial 37: 4653.0
[*] Trial 38: 4653.0
[*] Trial 39: 4653.0
[*] Trial 40: 4653.0
[*] Trial 41: 4653.0
[*] Trial 42: 4653.0
[*] Trial 43: 4653.0
[*] Trial 44: 4653.0
[*] Trial 45: 4653.0
[*] Trial 46: 4653.0
[*] Trial 47: 4653.0
[*] Trial 48: 4653.0
[*] Trial 49: 4653.0
[*] min objective value:
4653.0
