[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 12660.9375
[*] Trial 1: 12660.9375
[*] Trial 2: 12660.9375
[*] Trial 3: 12660.9375
[*] Trial 4: 12660.9375
[*] Trial 5: 3660.1875
[*] Trial 6: 3660.1875
[*] Trial 7: 3660.1875
[*] Trial 8: 3660.1875
[*] Trial 9: 3660.1875
[*] Trial 10: 3660.1875
[*] Trial 11: 3660.1875
[*] Trial 12: 3660.1875
[*] Trial 13: 3660.1875
[*] Trial 14: 3660.1875
[*] Trial 15: 3660.1875
[*] Trial 16: 3660.1875
[*] Trial 17: 3660.1875
[*] Trial 18: 3660.1875
[*] Trial 19: 3660.1875
[*] Trial 20: 3660.1875
[*] Trial 21: 3660.1875
[*] Trial 22: 3660.1875
[*] Trial 23: 3660.1875
[*] Trial 24: 3660.1875
[*] Trial 25: 3660.1875
[*] Trial 26: 3660.1875
[*] Trial 27: 3660.1875
[*] Trial 28: 3660.1875
[*] Trial 29: 3660.1875
[*] Trial 30: 3660.1875
[*] Trial 31: 3656.5
[*] Trial 32: 3656.5
[*] Trial 33: 3656.5
[*] Trial 34: 3656.5
[*] Trial 35: 3656.5
[*] Trial 36: 3656.5
[*] Trial 37: 3656.5
[*] Trial 38: 3656.5
[*] Trial 39: 3656.5
[*] Trial 40: 3656.5
[*] Trial 41: 3656.5
[*] Trial 42: 3642.5
[*] Trial 43: 3642.5
[*] Trial 44: 3642.5
[*] Trial 45: 3642.5
[*] Trial 46: 3642.5
[*] Trial 47: 3642.5
[*] Trial 48: 3642.5
[*] Trial 49: 3642.5
[*] min objective value:
3642.5
