[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 15648.0
[*] Trial 1: 14677.1875
[*] Trial 2: 8680.875
[*] Trial 3: 8680.875
[*] Trial 4: 4673.5625
[*] Trial 5: 4673.5625
[*] Trial 6: 4673.5625
[*] Trial 7: 3676.3125
[*] Trial 8: 3676.3125
[*] Trial 9: 3676.3125
[*] Trial 10: 3676.3125
[*] Trial 11: 3676.3125
[*] Trial 12: 3676.3125
[*] Trial 13: 3676.3125
[*] Trial 14: 3676.3125
[*] Trial 15: 3676.3125
[*] Trial 16: 3676.3125
[*] Trial 17: 3676.3125
[*] Trial 18: 3676.3125
[*] Trial 19: 3676.3125
[*] Trial 20: 3676.3125
[*] Trial 21: 3676.3125
[*] Trial 22: 3676.3125
[*] Trial 23: 3676.3125
[*] Trial 24: 3676.3125
[*] Trial 25: 3676.3125
[*] Trial 26: 3676.3125
[*] Trial 27: 3676.3125
[*] Trial 28: 3676.3125
[*] Trial 29: 3676.3125
[*] Trial 30: 3676.3125
[*] Trial 31: 3676.3125
[*] Trial 32: 3676.3125
[*] Trial 33: 3676.3125
[*] Trial 34: 3676.3125
[*] Trial 35: 3676.3125
[*] Trial 36: 3676.3125
[*] Trial 37: 3676.3125
[*] Trial 38: 3676.3125
[*] Trial 39: 3676.3125
[*] Trial 40: 3676.3125
[*] Trial 41: 3676.3125
[*] Trial 42: 3676.3125
[*] Trial 43: 3676.3125
[*] Trial 44: 3676.3125
[*] Trial 45: 3676.3125
[*] Trial 46: 3676.3125
[*] Trial 47: 3676.3125
[*] Trial 48: 3676.3125
[*] Trial 49: 3676.3125
[*] min objective value:
3676.3125
