[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 6647.3125
[*] Trial 1: 6647.3125
[*] Trial 2: 6647.3125
[*] Trial 3: 6647.3125
[*] Trial 4: 6647.3125
[*] Trial 5: 4651.25
[*] Trial 6: 4651.25
[*] Trial 7: 4650.875
[*] Trial 8: 3648.75
[*] Trial 9: 3645.5
[*] Trial 10: 3645.5
[*] Trial 11: 3644.75
[*] Trial 12: 3641.875
[*] Trial 13: 3639.4375
[*] Trial 14: 3636.8125
[*] Trial 15: 3636.1875
[*] Trial 16: 3636.1875
[*] Trial 17: 3636.1875
[*] Trial 18: 3634.8125
[*] Trial 19: 3634.8125
[*] Trial 20: 3634.8125
[*] Trial 21: 3634.8125
[*] Trial 22: 3634.8125
[*] Trial 23: 3634.8125
[*] Trial 24: 3634.8125
[*] Trial 25: 3634.8125
[*] Trial 26: 3634.8125
[*] Trial 27: 3634.8125
[*] Trial 28: 3634.8125
[*] Trial 29: 3634.8125
[*] Trial 30: 3634.8125
[*] Trial 31: 3634.8125
[*] Trial 32: 3634.8125
[*] Trial 33: 3634.8125
[*] Trial 34: 3634.8125
[*] Trial 35: 3634.8125
[*] Trial 36: 3634.8125
[*] Trial 37: 3634.8125
[*] Trial 38: 3634.8125
[*] Trial 39: 3634.8125
[*] Trial 40: 3634.8125
[*] Trial 41: 3634.8125
[*] Trial 42: 3634.8125
[*] Trial 43: 3634.8125
[*] Trial 44: 3634.8125
[*] Trial 45: 3634.8125
[*] Trial 46: 3634.8125
[*] Trial 47: 3634.8125
[*] Trial 48: 3634.8125
[*] Trial 49: 3634.8125
[*] min objective value:
3634.8125
