[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 5674.125
[*] Trial 1: 5674.125
[*] Trial 2: 5674.125
[*] Trial 3: 5674.125
[*] Trial 4: 5674.125
[*] Trial 5: 5674.125
[*] Trial 6: 5674.125
[*] Trial 7: 5674.125
[*] Trial 8: 5674.125
[*] Trial 9: 5674.125
[*] Trial 10: 5674.125
[*] Trial 11: 4664.1875
[*] Trial 12: 4664.1875
[*] Trial 13: 4664.1875
[*] Trial 14: 4664.1875
[*] Trial 15: 4664.1875
[*] Trial 16: 4664.1875
[*] Trial 17: 4664.1875
[*] Trial 18: 4664.1875
[*] Trial 19: 4657.3125
[*] Trial 20: 4657.3125
[*] Trial 21: 4657.3125
[*] Trial 22: 3661.5625
[*] Trial 23: 3653.4375
[*] Trial 24: 2653.625
[*] Trial 25: 2649.3125
[*] Trial 26: 2649.3125
[*] Trial 27: 2649.3125
[*] Trial 28: 2649.3125
[*] Trial 29: 2649.3125
[*] Trial 30: 2649.3125
[*] Trial 31: 2649.3125
[*] Trial 32: 2649.3125
[*] Trial 33: 2649.3125
[*] Trial 34: 2649.3125
[*] Trial 35: 2649.3125
[*] Trial 36: 2649.3125
[*] Trial 37: 2649.3125
[*] Trial 38: 2649.3125
[*] Trial 39: 2649.3125
[*] Trial 40: 2649.3125
[*] Trial 41: 2648.6875
[*] Trial 42: 2648.6875
[*] Trial 43: 2648.6875
[*] Trial 44: 2648.6875
[*] Trial 45: 2648.6875
[*] Trial 46: 2648.6875
[*] Trial 47: 2648.6875
[*] Trial 48: 2648.6875
[*] Trial 49: 2648.6875
[*] min objective value:
2648.6875
