[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 8690.875
[*] Trial 1: 8690.875
[*] Trial 2: 5637.3125
[*] Trial 3: 5637.3125
[*] Trial 4: 5637.3125
[*] Trial 5: 5637.3125
[*] Trial 6: 5637.3125
[*] Trial 7: 5637.3125
[*] Trial 8: 5637.3125
[*] Trial 9: 5637.3125
[*] Trial 10: 5637.3125
[*] Trial 11: 5637.3125
[*] Trial 12: 5637.3125
[*] Trial 13: 5637.3125
[*] Trial 14: 5637.3125
[*] Trial 15: 5637.3125
[*] Trial 16: 5637.3125
[*] Trial 17: 5637.3125
[*] Trial 18: 5637.3125
[*] Trial 19: 5637.3125
[*] Trial 20: 5637.3125
[*] Trial 21: 5637.3125
[*] Trial 22: 4664.5625
[*] Trial 23: 3652.0
[*] Trial 24: 3652.0
[*] Trial 25: 3652.0
[*] Trial 26: 3652.0
[*] Trial 27: 3652.0
[*] Trial 28: 3652.0
[*] Trial 29: 3652.0
[*] Trial 30: 3652.0
[*] Trial 31: 3652.0
[*] Trial 32: 3652.0
[*] Trial 33: 3652.0
[*] Trial 34: 3652.0
[*] Trial 35: 3652.0
[*] Trial 36: 3652.0
[*] Trial 37: 3652.0
[*] Trial 38: 3652.0
[*] Trial 39: 3652.0
[*] Trial 40: 3652.0
[*] Trial 41: 3652.0
[*] Trial 42: 3652.0
[*] Trial 43: 3652.0
[*] Trial 44: 3652.0
[*] Trial 45: 3652.0
[*] Trial 46: 3652.0
[*] Trial 47: 3652.0
[*] Trial 48: 3652.0
[*] Trial 49: 3652.0
[*] min objective value:
3652.0
