[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16699.1875
[*] Trial 1: 16698.8125
[*] Trial 2: 16677.375
[*] Trial 3: 16677.375
[*] Trial 4: 15680.125
[*] Trial 5: 15680.125
[*] Trial 6: 15680.125
[*] Trial 7: 15680.125
[*] Trial 8: 15680.125
[*] Trial 9: 15673.9375
[*] Trial 10: 15673.9375
[*] Trial 11: 15672.4375
[*] Trial 12: 14688.5
[*] Trial 13: 7660.9375
[*] Trial 14: 7660.9375
[*] Trial 15: 7660.9375
[*] Trial 16: 7660.9375
[*] Trial 17: 7660.9375
[*] Trial 18: 6695.9375
[*] Trial 19: 4687.125
[*] Trial 20: 4687.125
[*] Trial 21: 4687.125
[*] Trial 22: 4687.125
[*] Trial 23: 4687.125
[*] Trial 24: 4687.125
[*] Trial 25: 4687.125
[*] Trial 26: 4687.125
[*] Trial 27: 4687.125
[*] Trial 28: 4687.125
[*] Trial 29: 4687.125
[*] Trial 30: 4687.125
[*] Trial 31: 4687.125
[*] Trial 32: 4687.125
[*] Trial 33: 4687.125
[*] Trial 34: 4687.125
[*] Trial 35: 4687.125
[*] Trial 36: 4687.125
[*] Trial 37: 4687.125
[*] Trial 38: 4687.125
[*] Trial 39: 4687.125
[*] Trial 40: 4687.125
[*] Trial 41: 4687.125
[*] Trial 42: 4687.125
[*] Trial 43: 4687.125
[*] Trial 44: 4687.125
[*] Trial 45: 4687.125
[*] Trial 46: 4687.125
[*] Trial 47: 4687.125
[*] Trial 48: 4687.125
[*] Trial 49: 4687.125
[*] min objective value:
4687.125
