[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 23657.0
[*] Trial 1: 23657.0
[*] Trial 2: 23657.0
[*] Trial 3: 23657.0
[*] Trial 4: 23657.0
[*] Trial 5: 23657.0
[*] Trial 6: 23657.0
[*] Trial 7: 23657.0
[*] Trial 8: 23657.0
[*] Trial 9: 23657.0
[*] Trial 10: 23657.0
[*] Trial 11: 23657.0
[*] Trial 12: 23657.0
[*] Trial 13: 23657.0
[*] Trial 14: 23657.0
[*] Trial 15: 23657.0
[*] Trial 16: 23657.0
[*] Trial 17: 23657.0
[*] Trial 18: 23657.0
[*] Trial 19: 23657.0
[*] Trial 20: 23657.0
[*] Trial 21: 23657.0
[*] Trial 22: 23657.0
[*] Trial 23: 23657.0
[*] Trial 24: 23657.0
[*] Trial 25: 23657.0
[*] Trial 26: 23657.0
[*] Trial 27: 23657.0
[*] Trial 28: 23657.0
[*] Trial 29: 23657.0
[*] Trial 30: 23657.0
[*] Trial 31: 23657.0
[*] Trial 32: 23657.0
[*] Trial 33: 23657.0
[*] Trial 34: 23657.0
[*] Trial 35: 23657.0
[*] Trial 36: 23657.0
[*] Trial 37: 23657.0
[*] Trial 38: 23657.0
[*] Trial 39: 23657.0
[*] Trial 40: 23657.0
[*] Trial 41: 23657.0
[*] Trial 42: 23657.0
[*] Trial 43: 23657.0
[*] Trial 44: 23657.0
[*] Trial 45: 23657.0
[*] Trial 46: 23657.0
[*] Trial 47: 23657.0
[*] Trial 48: 23657.0
[*] Trial 49: 23657.0
[*] min objective value:
23657.0
