[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 23658.4375
[*] Trial 1: 16685.625
[*] Trial 2: 16685.625
[*] Trial 3: 14675.5
[*] Trial 4: 5674.1875
[*] Trial 5: 5674.1875
[*] Trial 6: 5674.1875
[*] Trial 7: 5674.1875
[*] Trial 8: 5674.1875
[*] Trial 9: 5674.1875
[*] Trial 10: 5674.1875
[*] Trial 11: 5674.1875
[*] Trial 12: 5674.1875
[*] Trial 13: 5674.1875
[*] Trial 14: 5674.1875
[*] Trial 15: 5674.1875
[*] Trial 16: 5674.1875
[*] Trial 17: 5674.1875
[*] Trial 18: 3667.875
[*] Trial 19: 3667.875
[*] Trial 20: 3667.875
[*] Trial 21: 3667.875
[*] Trial 22: 3667.875
[*] Trial 23: 3667.875
[*] Trial 24: 3667.875
[*] Trial 25: 3667.875
[*] Trial 26: 3667.875
[*] Trial 27: 3667.875
[*] Trial 28: 3667.875
[*] Trial 29: 3667.875
[*] Trial 30: 3667.875
[*] Trial 31: 3667.875
[*] Trial 32: 3667.875
[*] Trial 33: 3667.875
[*] Trial 34: 3667.875
[*] Trial 35: 3667.875
[*] Trial 36: 3667.875
[*] Trial 37: 3667.875
[*] Trial 38: 3667.875
[*] Trial 39: 3667.875
[*] Trial 40: 3667.875
[*] Trial 41: 3667.875
[*] Trial 42: 3667.875
[*] Trial 43: 3667.875
[*] Trial 44: 3667.875
[*] Trial 45: 3667.875
[*] Trial 46: 3667.875
[*] Trial 47: 3667.875
[*] Trial 48: 3667.875
[*] Trial 49: 3667.875
[*] min objective value:
3667.875
