[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 13667.9375
[*] Trial 1: 3664.4375
[*] Trial 2: 3664.4375
[*] Trial 3: 3664.4375
[*] Trial 4: 3664.4375
[*] Trial 5: 3664.4375
[*] Trial 6: 3664.4375
[*] Trial 7: 3664.4375
[*] Trial 8: 3664.4375
[*] Trial 9: 3664.4375
[*] Trial 10: 3664.4375
[*] Trial 11: 3664.4375
[*] Trial 12: 3664.4375
[*] Trial 13: 3664.4375
[*] Trial 14: 3664.4375
[*] Trial 15: 3664.4375
[*] Trial 16: 3664.4375
[*] Trial 17: 3664.4375
[*] Trial 18: 3664.4375
[*] Trial 19: 3664.4375
[*] Trial 20: 3664.4375
[*] Trial 21: 3664.4375
[*] Trial 22: 3664.4375
[*] Trial 23: 3664.4375
[*] Trial 24: 3664.4375
[*] Trial 25: 3664.4375
[*] Trial 26: 3664.4375
[*] Trial 27: 3664.4375
[*] Trial 28: 3664.4375
[*] Trial 29: 3664.4375
[*] Trial 30: 3664.4375
[*] Trial 31: 3664.4375
[*] Trial 32: 3664.4375
[*] Trial 33: 3664.4375
[*] Trial 34: 3664.4375
[*] Trial 35: 3664.4375
[*] Trial 36: 3664.4375
[*] Trial 37: 3664.4375
[*] Trial 38: 3664.4375
[*] Trial 39: 3662.0625
[*] Trial 40: 3662.0625
[*] Trial 41: 3662.0625
[*] Trial 42: 3662.0625
[*] Trial 43: 3662.0625
[*] Trial 44: 3662.0625
[*] Trial 45: 3662.0625
[*] Trial 46: 3662.0625
[*] Trial 47: 3662.0625
[*] Trial 48: 3662.0625
[*] Trial 49: 3662.0625
[*] min objective value:
3662.0625
