[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 14694.5
[*] Trial 1: 14694.5
[*] Trial 2: 14694.5
[*] Trial 3: 14694.5
[*] Trial 4: 14694.5
[*] Trial 5: 14694.5
[*] Trial 6: 14694.5
[*] Trial 7: 14694.5
[*] Trial 8: 14694.5
[*] Trial 9: 14694.5
[*] Trial 10: 14694.5
[*] Trial 11: 14694.5
[*] Trial 12: 14694.5
[*] Trial 13: 14694.5
[*] Trial 14: 14694.5
[*] Trial 15: 14694.5
[*] Trial 16: 14694.5
[*] Trial 17: 14694.5
[*] Trial 18: 14694.5
[*] Trial 19: 14694.5
[*] Trial 20: 14694.5
[*] Trial 21: 14694.5
[*] Trial 22: 14694.5
[*] Trial 23: 14694.5
[*] Trial 24: 14694.5
[*] Trial 25: 14694.5
[*] Trial 26: 14694.5
[*] Trial 27: 14694.5
[*] Trial 28: 14694.5
[*] Trial 29: 14694.5
[*] Trial 30: 14694.5
[*] Trial 31: 14694.5
[*] Trial 32: 14694.5
[*] Trial 33: 14694.5
[*] Trial 34: 14694.5
[*] Trial 35: 14694.5
[*] Trial 36: 14694.5
[*] Trial 37: 14694.5
[*] Trial 38: 14694.5
[*] Trial 39: 14694.5
[*] Trial 40: 14694.5
[*] Trial 41: 14694.5
[*] Trial 42: 14694.5
[*] Trial 43: 14694.5
[*] Trial 44: 14694.5
[*] Trial 45: 14694.5
[*] Trial 46: 14694.5
[*] Trial 47: 14694.5
[*] Trial 48: 14694.5
[*] Trial 49: 14694.5
[*] min objective value:
14694.5
