[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 13660.375
[*] Trial 1: 13660.375
[*] Trial 2: 8700.1875
[*] Trial 3: 8700.1875
[*] Trial 4: 8700.1875
[*] Trial 5: 8700.1875
[*] Trial 6: 8700.1875
[*] Trial 7: 8700.1875
[*] Trial 8: 8700.1875
[*] Trial 9: 8699.75
[*] Trial 10: 8688.4375
[*] Trial 11: 7692.0625
[*] Trial 12: 4680.5
[*] Trial 13: 4680.5
[*] Trial 14: 4680.5
[*] Trial 15: 4680.5
[*] Trial 16: 4680.5
[*] Trial 17: 4680.5
[*] Trial 18: 4680.5
[*] Trial 19: 4680.5
[*] Trial 20: 4680.5
[*] Trial 21: 4680.5
[*] Trial 22: 4680.5
[*] Trial 23: 4680.5
[*] Trial 24: 4680.5
[*] Trial 25: 4680.5
[*] Trial 26: 4680.5
[*] Trial 27: 4680.5
[*] Trial 28: 4680.5
[*] Trial 29: 4680.5
[*] Trial 30: 4680.5
[*] Trial 31: 4680.5
[*] Trial 32: 4678.8125
[*] Trial 33: 4678.8125
[*] Trial 34: 4678.8125
[*] Trial 35: 4678.8125
[*] Trial 36: 4670.25
[*] Trial 37: 3670.75
[*] Trial 38: 3670.75
[*] Trial 39: 3670.75
[*] Trial 40: 3670.75
[*] Trial 41: 3670.75
[*] Trial 42: 3669.1875
[*] Trial 43: 3669.1875
[*] Trial 44: 3669.1875
[*] Trial 45: 3669.1875
[*] Trial 46: 3669.1875
[*] Trial 47: 3669.1875
[*] Trial 48: 3669.1875
[*] Trial 49: 3669.1875
[*] min objective value:
3669.1875
