[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 8659.4375
[*] Trial 1: 8659.4375
[*] Trial 2: 7667.5625
[*] Trial 3: 5679.3125
[*] Trial 4: 3671.75
[*] Trial 5: 3671.75
[*] Trial 6: 3671.75
[*] Trial 7: 3671.75
[*] Trial 8: 3671.75
[*] Trial 9: 3671.75
[*] Trial 10: 3671.75
[*] Trial 11: 3671.75
[*] Trial 12: 3671.75
[*] Trial 13: 3671.75
[*] Trial 14: 3671.75
[*] Trial 15: 3671.75
[*] Trial 16: 3671.75
[*] Trial 17: 3671.75
[*] Trial 18: 3671.75
[*] Trial 19: 3671.75
[*] Trial 20: 3656.5
[*] Trial 21: 3656.5
[*] Trial 22: 3656.5
[*] Trial 23: 3656.5
[*] Trial 24: 3656.5
[*] Trial 25: 3656.5
[*] Trial 26: 3656.5
[*] Trial 27: 3656.5
[*] Trial 28: 3656.5
[*] Trial 29: 3656.5
[*] Trial 30: 3656.5
[*] Trial 31: 3656.5
[*] Trial 32: 3656.5
[*] Trial 33: 3656.5
[*] Trial 34: 3656.5
[*] Trial 35: 3656.5
[*] Trial 36: 3656.5
[*] Trial 37: 3656.5
[*] Trial 38: 2664.125
[*] Trial 39: 2664.125
[*] Trial 40: 2664.125
[*] Trial 41: 2664.125
[*] Trial 42: 2664.125
[*] Trial 43: 2664.125
[*] Trial 44: 2664.125
[*] Trial 45: 2664.125
[*] Trial 46: 2664.125
[*] Trial 47: 2664.125
[*] Trial 48: 2664.125
[*] Trial 49: 2664.125
[*] min objective value:
2664.125
