[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 13647.25
[*] Trial 1: 13647.25
[*] Trial 2: 4644.5
[*] Trial 3: 3641.5
[*] Trial 4: 1631.0
[*] Trial 5: 1631.0
[*] Trial 6: 1631.0
[*] Trial 7: 646.5
[*] Trial 8: 643.375
[*] Trial 9: 643.375
[*] Trial 10: 643.0625
[*] Trial 11: 642.3125
[*] Trial 12: 642.3125
[*] Trial 13: 642.3125
[*] Trial 14: 642.0625
[*] Trial 15: 642.0625
[*] Trial 16: 642.0625
[*] Trial 17: 642.0625
[*] Trial 18: 642.0625
[*] Trial 19: 642.0625
[*] Trial 20: 642.0625
[*] Trial 21: 642.0625
[*] Trial 22: 642.0625
[*] Trial 23: 642.0625
[*] Trial 24: 642.0625
[*] Trial 25: 642.0625
[*] Trial 26: 642.0625
[*] Trial 27: 642.0625
[*] Trial 28: 642.0625
[*] Trial 29: 642.0
[*] Trial 30: 641.1875
[*] Trial 31: 638.6875
[*] Trial 32: 638.6875
[*] Trial 33: 636.625
[*] Trial 34: 636.625
[*] Trial 35: 634.5625
[*] Trial 36: 634.5625
[*] Trial 37: 631.125
[*] Trial 38: 627.75
[*] Trial 39: 627.75
[*] Trial 40: 627.75
[*] Trial 41: 627.75
[*] Trial 42: 627.75
[*] Trial 43: 627.75
[*] Trial 44: 626.8125
[*] Trial 45: 626.0625
[*] Trial 46: 626.0625
[*] Trial 47: 621.4375
[*] Trial 48: 621.4375
[*] Trial 49: 621.375
[*] min objective value:
621.375
