[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 15659.5625
[*] Trial 1: 15659.5625
[*] Trial 2: 15659.5625
[*] Trial 3: 15659.5625
[*] Trial 4: 15659.5625
[*] Trial 5: 8699.625
[*] Trial 6: 8699.625
[*] Trial 7: 8699.625
[*] Trial 8: 8699.625
[*] Trial 9: 8699.625
[*] Trial 10: 5703.4375
[*] Trial 11: 5703.4375
[*] Trial 12: 5703.4375
[*] Trial 13: 5703.4375
[*] Trial 14: 5703.4375
[*] Trial 15: 5703.4375
[*] Trial 16: 5703.4375
[*] Trial 17: 5703.4375
[*] Trial 18: 4688.875
[*] Trial 19: 4688.875
[*] Trial 20: 4688.875
[*] Trial 21: 4688.875
[*] Trial 22: 4688.875
[*] Trial 23: 4688.875
[*] Trial 24: 4688.875
[*] Trial 25: 4665.125
[*] Trial 26: 4665.125
[*] Trial 27: 4665.125
[*] Trial 28: 4665.125
[*] Trial 29: 4665.125
[*] Trial 30: 4665.125
[*] Trial 31: 4665.125
[*] Trial 32: 4665.125
[*] Trial 33: 4665.125
[*] Trial 34: 3671.0
[*] Trial 35: 3671.0
[*] Trial 36: 3671.0
[*] Trial 37: 3661.25
[*] Trial 38: 3661.25
[*] Trial 39: 3661.25
[*] Trial 40: 3661.25
[*] Trial 41: 3661.25
[*] Trial 42: 3661.25
[*] Trial 43: 3661.25
[*] Trial 44: 3661.25
[*] Trial 45: 3661.25
[*] Trial 46: 3661.25
[*] Trial 47: 3661.25
[*] Trial 48: 3661.25
[*] Trial 49: 3661.25
[*] min objective value:
3661.25
