[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 5689.75
[*] Trial 1: 5689.75
[*] Trial 2: 5689.75
[*] Trial 3: 5689.75
[*] Trial 4: 5673.6875
[*] Trial 5: 5673.6875
[*] Trial 6: 2662.25
[*] Trial 7: 2662.25
[*] Trial 8: 2662.25
[*] Trial 9: 1649.3125
[*] Trial 10: 1649.3125
[*] Trial 11: 1649.3125
[*] Trial 12: 1648.625
[*] Trial 13: 1648.625
[*] Trial 14: 1648.625
[*] Trial 15: 1648.625
[*] Trial 16: 1648.625
[*] Trial 17: 1648.625
[*] Trial 18: 1648.625
[*] Trial 19: 1648.625
[*] Trial 20: 1640.25
[*] Trial 21: 1640.25
[*] Trial 22: 1640.25
[*] Trial 23: 1640.25
[*] Trial 24: 1640.25
[*] Trial 25: 1638.3125
[*] Trial 26: 1630.0
[*] Trial 27: 1630.0
[*] Trial 28: 1630.0
[*] Trial 29: 1630.0
[*] Trial 30: 1630.0
[*] Trial 31: 1630.0
[*] Trial 32: 1630.0
[*] Trial 33: 1630.0
[*] Trial 34: 1630.0
[*] Trial 35: 1630.0
[*] Trial 36: 1630.0
[*] Trial 37: 1630.0
[*] Trial 38: 1630.0
[*] Trial 39: 1630.0
[*] Trial 40: 1630.0
[*] Trial 41: 1630.0
[*] Trial 42: 1630.0
[*] Trial 43: 1630.0
[*] Trial 44: 1630.0
[*] Trial 45: 1630.0
[*] Trial 46: 1630.0
[*] Trial 47: 1630.0
[*] Trial 48: 1630.0
[*] Trial 49: 1630.0
[*] min objective value:
1630.0
