[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 18712.5
[*] Trial 1: 18712.5
[*] Trial 2: 18712.5
[*] Trial 3: 18709.9375
[*] Trial 4: 18709.9375
[*] Trial 5: 18708.125
[*] Trial 6: 18708.125
[*] Trial 7: 18708.125
[*] Trial 8: 18708.125
[*] Trial 9: 18708.125
[*] Trial 10: 18708.125
[*] Trial 11: 18708.125
[*] Trial 12: 18708.125
[*] Trial 13: 18708.125
[*] Trial 14: 18708.125
[*] Trial 15: 18708.125
[*] Trial 16: 18708.125
[*] Trial 17: 17708.125
[*] Trial 18: 17708.125
[*] Trial 19: 17704.875
[*] Trial 20: 17704.875
[*] Trial 21: 17704.875
[*] Trial 22: 17704.875
[*] Trial 23: 17704.875
[*] Trial 24: 17704.875
[*] Trial 25: 17704.875
[*] Trial 26: 17704.875
[*] Trial 27: 17704.875
[*] Trial 28: 17704.875
[*] Trial 29: 17704.875
[*] Trial 30: 17704.875
[*] Trial 31: 17704.875
[*] Trial 32: 17704.875
[*] Trial 33: 17704.875
[*] Trial 34: 17704.875
[*] Trial 35: 17704.875
[*] Trial 36: 17704.875
[*] Trial 37: 17704.875
[*] Trial 38: 17704.875
[*] Trial 39: 17704.875
[*] Trial 40: 17704.875
[*] Trial 41: 17704.875
[*] Trial 42: 8697.75
[*] Trial 43: 8697.75
[*] Trial 44: 8697.75
[*] Trial 45: 8697.75
[*] Trial 46: 8697.75
[*] Trial 47: 8697.75
[*] Trial 48: 8697.75
[*] Trial 49: 8697.75
[*] min objective value:
8697.75
