[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 25672.4375
[*] Trial 1: 6675.1875
[*] Trial 2: 5670.5625
[*] Trial 3: 4670.125
[*] Trial 4: 4670.125
[*] Trial 5: 4670.125
[*] Trial 6: 4670.125
[*] Trial 7: 4670.125
[*] Trial 8: 4670.125
[*] Trial 9: 4670.125
[*] Trial 10: 4670.125
[*] Trial 11: 4670.125
[*] Trial 12: 4670.125
[*] Trial 13: 4670.125
[*] Trial 14: 4670.125
[*] Trial 15: 4670.125
[*] Trial 16: 4670.125
[*] Trial 17: 4670.125
[*] Trial 18: 4670.125
[*] Trial 19: 4670.125
[*] Trial 20: 4670.125
[*] Trial 21: 4670.125
[*] Trial 22: 4670.125
[*] Trial 23: 4670.125
[*] Trial 24: 4670.125
[*] Trial 25: 4670.125
[*] Trial 26: 4670.125
[*] Trial 27: 4670.125
[*] Trial 28: 4670.125
[*] Trial 29: 4670.125
[*] Trial 30: 4670.125
[*] Trial 31: 4670.125
[*] Trial 32: 4670.125
[*] Trial 33: 4670.125
[*] Trial 34: 4670.125
[*] Trial 35: 4670.125
[*] Trial 36: 4670.125
[*] Trial 37: 4670.125
[*] Trial 38: 4670.125
[*] Trial 39: 4670.125
[*] Trial 40: 4670.125
[*] Trial 41: 4670.125
[*] Trial 42: 4670.125
[*] Trial 43: 4670.125
[*] Trial 44: 4670.125
[*] Trial 45: 4670.125
[*] Trial 46: 4670.125
[*] Trial 47: 4670.125
[*] Trial 48: 4670.125
[*] Trial 49: 4670.125
[*] min objective value:
4670.125
