[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 5671.8125
[*] Trial 1: 5671.8125
[*] Trial 2: 5671.8125
[*] Trial 3: 5671.8125
[*] Trial 4: 5671.8125
[*] Trial 5: 5671.8125
[*] Trial 6: 5671.8125
[*] Trial 7: 5671.8125
[*] Trial 8: 5671.8125
[*] Trial 9: 5671.8125
[*] Trial 10: 5671.8125
[*] Trial 11: 5671.8125
[*] Trial 12: 5671.8125
[*] Trial 13: 5671.8125
[*] Trial 14: 5671.8125
[*] Trial 15: 5671.8125
[*] Trial 16: 5671.8125
[*] Trial 17: 5671.8125
[*] Trial 18: 5671.8125
[*] Trial 19: 5671.8125
[*] Trial 20: 5671.8125
[*] Trial 21: 5671.8125
[*] Trial 22: 5671.8125
[*] Trial 23: 5671.8125
[*] Trial 24: 5671.8125
[*] Trial 25: 5671.8125
[*] Trial 26: 5671.8125
[*] Trial 27: 5671.8125
[*] Trial 28: 5671.8125
[*] Trial 29: 5671.8125
[*] Trial 30: 5671.8125
[*] Trial 31: 5671.8125
[*] Trial 32: 5671.8125
[*] Trial 33: 5671.8125
[*] Trial 34: 5671.8125
[*] Trial 35: 5671.8125
[*] Trial 36: 5671.8125
[*] Trial 37: 5671.8125
[*] Trial 38: 5671.8125
[*] Trial 39: 5671.8125
[*] Trial 40: 5671.8125
[*] Trial 41: 5671.8125
[*] Trial 42: 5671.8125
[*] Trial 43: 5671.8125
[*] Trial 44: 5671.8125
[*] Trial 45: 5671.8125
[*] Trial 46: 5671.8125
[*] Trial 47: 5671.8125
[*] Trial 48: 5671.8125
[*] Trial 49: 5671.8125
[*] min objective value:
5671.8125
