[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 17696.9375
[*] Trial 1: 17696.9375
[*] Trial 2: 16686.875
[*] Trial 3: 16686.875
[*] Trial 4: 16666.3125
[*] Trial 5: 16666.3125
[*] Trial 6: 16666.3125
[*] Trial 7: 16666.3125
[*] Trial 8: 5659.375
[*] Trial 9: 5659.375
[*] Trial 10: 5659.375
[*] Trial 11: 5659.375
[*] Trial 12: 5659.375
[*] Trial 13: 5659.375
[*] Trial 14: 5659.375
[*] Trial 15: 5659.375
[*] Trial 16: 5659.375
[*] Trial 17: 4670.875
[*] Trial 18: 4670.875
[*] Trial 19: 4670.875
[*] Trial 20: 4670.875
[*] Trial 21: 3666.875
[*] Trial 22: 3666.875
[*] Trial 23: 3666.875
[*] Trial 24: 3666.875
[*] Trial 25: 3666.875
[*] Trial 26: 3666.875
[*] Trial 27: 3666.875
[*] Trial 28: 3666.875
[*] Trial 29: 3666.875
[*] Trial 30: 3666.875
[*] Trial 31: 3666.875
[*] Trial 32: 3666.875
[*] Trial 33: 3666.875
[*] Trial 34: 3666.875
[*] Trial 35: 3666.875
[*] Trial 36: 3662.5625
[*] Trial 37: 3662.5625
[*] Trial 38: 3652.5625
[*] Trial 39: 3652.5625
[*] Trial 40: 3652.5625
[*] Trial 41: 3652.5625
[*] Trial 42: 3652.5625
[*] Trial 43: 3652.5625
[*] Trial 44: 3652.5625
[*] Trial 45: 3652.5625
[*] Trial 46: 3652.5625
[*] Trial 47: 3652.5625
[*] Trial 48: 3652.5625
[*] Trial 49: 3652.5625
[*] min objective value:
3652.5625
