[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 14663.75
[*] Trial 1: 14663.75
[*] Trial 2: 14663.75
[*] Trial 3: 14663.75
[*] Trial 4: 14663.75
[*] Trial 5: 14663.75
[*] Trial 6: 14663.75
[*] Trial 7: 14663.75
[*] Trial 8: 14663.75
[*] Trial 9: 14663.75
[*] Trial 10: 13654.125
[*] Trial 11: 13654.125
[*] Trial 12: 13654.125
[*] Trial 13: 5680.1875
[*] Trial 14: 5680.1875
[*] Trial 15: 5680.1875
[*] Trial 16: 5680.1875
[*] Trial 17: 5680.1875
[*] Trial 18: 5680.1875
[*] Trial 19: 5680.1875
[*] Trial 20: 5680.1875
[*] Trial 21: 5680.1875
[*] Trial 22: 5680.1875
[*] Trial 23: 5680.1875
[*] Trial 24: 5680.1875
[*] Trial 25: 5680.1875
[*] Trial 26: 5680.1875
[*] Trial 27: 5680.1875
[*] Trial 28: 5680.1875
[*] Trial 29: 5680.1875
[*] Trial 30: 4664.75
[*] Trial 31: 4664.75
[*] Trial 32: 4664.75
[*] Trial 33: 4664.75
[*] Trial 34: 4664.75
[*] Trial 35: 4664.75
[*] Trial 36: 4664.75
[*] Trial 37: 4664.75
[*] Trial 38: 4664.75
[*] Trial 39: 4664.75
[*] Trial 40: 4664.75
[*] Trial 41: 4664.75
[*] Trial 42: 4664.75
[*] Trial 43: 4664.75
[*] Trial 44: 4664.75
[*] Trial 45: 4664.75
[*] Trial 46: 4664.75
[*] Trial 47: 4664.75
[*] Trial 48: 4664.75
[*] Trial 49: 4664.75
[*] min objective value:
4664.75
