[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 22655.5
[*] Trial 1: 22655.5
[*] Trial 2: 17667.625
[*] Trial 3: 16666.5625
[*] Trial 4: 16666.5625
[*] Trial 5: 16666.5625
[*] Trial 6: 16666.5625
[*] Trial 7: 16666.5625
[*] Trial 8: 16666.5625
[*] Trial 9: 16666.5625
[*] Trial 10: 15673.375
[*] Trial 11: 15673.375
[*] Trial 12: 15673.375
[*] Trial 13: 15673.375
[*] Trial 14: 15673.375
[*] Trial 15: 15673.375
[*] Trial 16: 15673.375
[*] Trial 17: 15673.375
[*] Trial 18: 12651.5
[*] Trial 19: 12651.5
[*] Trial 20: 12651.5
[*] Trial 21: 12651.5
[*] Trial 22: 12651.5
[*] Trial 23: 12651.5
[*] Trial 24: 12651.5
[*] Trial 25: 12651.5
[*] Trial 26: 12651.5
[*] Trial 27: 12651.5
[*] Trial 28: 12651.5
[*] Trial 29: 12651.5
[*] Trial 30: 12651.5
[*] Trial 31: 12651.5
[*] Trial 32: 12651.5
[*] Trial 33: 12651.5
[*] Trial 34: 12651.5
[*] Trial 35: 12651.5
[*] Trial 36: 12651.5
[*] Trial 37: 12651.5
[*] Trial 38: 12651.5
[*] Trial 39: 12651.5
[*] Trial 40: 12651.5
[*] Trial 41: 12651.5
[*] Trial 42: 12651.5
[*] Trial 43: 12651.5
[*] Trial 44: 12651.5
[*] Trial 45: 12651.5
[*] Trial 46: 12651.5
[*] Trial 47: 12651.5
[*] Trial 48: 12651.5
[*] Trial 49: 12651.5
[*] min objective value:
12651.5
