[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 6688.125
[*] Trial 1: 6688.125
[*] Trial 2: 6688.125
[*] Trial 3: 6688.125
[*] Trial 4: 6688.125
[*] Trial 5: 6688.125
[*] Trial 6: 6688.125
[*] Trial 7: 6688.125
[*] Trial 8: 6688.125
[*] Trial 9: 6688.125
[*] Trial 10: 6688.125
[*] Trial 11: 6688.125
[*] Trial 12: 6688.125
[*] Trial 13: 6688.125
[*] Trial 14: 6688.125
[*] Trial 15: 6688.125
[*] Trial 16: 6688.125
[*] Trial 17: 6688.125
[*] Trial 18: 6688.125
[*] Trial 19: 6688.125
[*] Trial 20: 6688.125
[*] Trial 21: 6688.125
[*] Trial 22: 6688.125
[*] Trial 23: 6688.125
[*] Trial 24: 6688.125
[*] Trial 25: 6688.125
[*] Trial 26: 5679.625
[*] Trial 27: 5679.625
[*] Trial 28: 5679.625
[*] Trial 29: 5679.625
[*] Trial 30: 5679.625
[*] Trial 31: 5679.625
[*] Trial 32: 5679.625
[*] Trial 33: 5679.625
[*] Trial 34: 5679.625
[*] Trial 35: 5679.625
[*] Trial 36: 5679.625
[*] Trial 37: 5679.625
[*] Trial 38: 5679.625
[*] Trial 39: 4668.3125
[*] Trial 40: 4668.3125
[*] Trial 41: 4668.3125
[*] Trial 42: 4668.3125
[*] Trial 43: 4668.3125
[*] Trial 44: 4668.3125
[*] Trial 45: 4668.3125
[*] Trial 46: 4668.3125
[*] Trial 47: 4668.3125
[*] Trial 48: 4668.3125
[*] Trial 49: 4668.3125
[*] min objective value:
4668.3125
