[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 18683.375
[*] Trial 1: 10763.5625
[*] Trial 2: 10763.5625
[*] Trial 3: 10763.5625
[*] Trial 4: 10763.5625
[*] Trial 5: 10763.5625
[*] Trial 6: 10763.5625
[*] Trial 7: 10763.5625
[*] Trial 8: 10763.5625
[*] Trial 9: 10763.5625
[*] Trial 10: 10763.5625
[*] Trial 11: 10763.5625
[*] Trial 12: 10763.5625
[*] Trial 13: 10763.5625
[*] Trial 14: 10763.5625
[*] Trial 15: 10763.5625
[*] Trial 16: 10763.5625
[*] Trial 17: 10763.5625
[*] Trial 18: 10763.5625
[*] Trial 19: 10763.5625
[*] Trial 20: 10763.5625
[*] Trial 21: 10763.5625
[*] Trial 22: 10763.5625
[*] Trial 23: 10763.5625
[*] Trial 24: 10763.5625
[*] Trial 25: 10763.5625
[*] Trial 26: 10763.5625
[*] Trial 27: 10763.5625
[*] Trial 28: 10763.5625
[*] Trial 29: 10763.5625
[*] Trial 30: 10763.5625
[*] Trial 31: 10763.5625
[*] Trial 32: 10763.5625
[*] Trial 33: 10763.5625
[*] Trial 34: 10763.5625
[*] Trial 35: 10763.5625
[*] Trial 36: 10763.5625
[*] Trial 37: 10763.5625
[*] Trial 38: 10763.5625
[*] Trial 39: 10763.5625
[*] Trial 40: 10763.5625
[*] Trial 41: 10763.5625
[*] Trial 42: 10763.5625
[*] Trial 43: 10763.5625
[*] Trial 44: 10763.5625
[*] Trial 45: 10763.5625
[*] Trial 46: 10763.5625
[*] Trial 47: 10763.5625
[*] Trial 48: 10763.5625
[*] Trial 49: 10763.5625
[*] min objective value:
10763.5625
