[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 4654.9375
[*] Trial 1: 4654.9375
[*] Trial 2: 4654.9375
[*] Trial 3: 4654.9375
[*] Trial 4: 4654.9375
[*] Trial 5: 4654.9375
[*] Trial 6: 4654.9375
[*] Trial 7: 4654.9375
[*] Trial 8: 4654.9375
[*] Trial 9: 4654.9375
[*] Trial 10: 4654.9375
[*] Trial 11: 4654.9375
[*] Trial 12: 3667.875
[*] Trial 13: 3667.875
[*] Trial 14: 3667.875
[*] Trial 15: 3667.875
[*] Trial 16: 3667.875
[*] Trial 17: 3667.875
[*] Trial 18: 3667.875
[*] Trial 19: 3667.875
[*] Trial 20: 3667.875
[*] Trial 21: 3667.875
[*] Trial 22: 3667.875
[*] Trial 23: 3667.875
[*] Trial 24: 3667.875
[*] Trial 25: 2673.6875
[*] Trial 26: 1673.8125
[*] Trial 27: 1667.9375
[*] Trial 28: 1667.9375
[*] Trial 29: 1667.9375
[*] Trial 30: 1667.9375
[*] Trial 31: 1667.9375
[*] Trial 32: 1667.9375
[*] Trial 33: 1667.9375
[*] Trial 34: 1667.9375
[*] Trial 35: 1667.9375
[*] Trial 36: 1664.625
[*] Trial 37: 1664.625
[*] Trial 38: 1657.9375
[*] Trial 39: 1657.9375
[*] Trial 40: 1657.125
[*] Trial 41: 1654.0
[*] Trial 42: 1649.75
[*] Trial 43: 1647.25
[*] Trial 44: 1645.0625
[*] Trial 45: 1636.3125
[*] Trial 46: 1630.5
[*] Trial 47: 1628.125
[*] Trial 48: 1622.6875
[*] Trial 49: 1620.9375
[*] min objective value:
1620.9375
