[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 14664.125
[*] Trial 1: 14664.125
[*] Trial 2: 14664.125
[*] Trial 3: 14664.125
[*] Trial 4: 14664.125
[*] Trial 5: 14664.125
[*] Trial 6: 14664.125
[*] Trial 7: 14664.125
[*] Trial 8: 14664.125
[*] Trial 9: 14664.125
[*] Trial 10: 14664.125
[*] Trial 11: 3693.25
[*] Trial 12: 3693.25
[*] Trial 13: 3693.25
[*] Trial 14: 3693.25
[*] Trial 15: 3693.25
[*] Trial 16: 3684.25
[*] Trial 17: 3684.25
[*] Trial 18: 3684.25
[*] Trial 19: 3684.25
[*] Trial 20: 3684.25
[*] Trial 21: 3684.25
[*] Trial 22: 3684.25
[*] Trial 23: 3684.25
[*] Trial 24: 3684.25
[*] Trial 25: 3684.25
[*] Trial 26: 3684.25
[*] Trial 27: 3684.25
[*] Trial 28: 3684.25
[*] Trial 29: 3684.25
[*] Trial 30: 3684.25
[*] Trial 31: 3684.25
[*] Trial 32: 3684.25
[*] Trial 33: 3684.25
[*] Trial 34: 3684.25
[*] Trial 35: 3684.25
[*] Trial 36: 3681.5
[*] Trial 37: 3679.5
[*] Trial 38: 3679.5
[*] Trial 39: 2674.5625
[*] Trial 40: 2671.1875
[*] Trial 41: 2669.3125
[*] Trial 42: 2666.25
[*] Trial 43: 2666.25
[*] Trial 44: 2664.0
[*] Trial 45: 2664.0
[*] Trial 46: 2664.0
[*] Trial 47: 2664.0
[*] Trial 48: 2664.0
[*] Trial 49: 2664.0
[*] min objective value:
2664.0
