[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16682.0625
[*] Trial 1: 16682.0625
[*] Trial 2: 16682.0625
[*] Trial 3: 16682.0625
[*] Trial 4: 16682.0625
[*] Trial 5: 16682.0625
[*] Trial 6: 16682.0625
[*] Trial 7: 16682.0625
[*] Trial 8: 16682.0625
[*] Trial 9: 16682.0625
[*] Trial 10: 16682.0625
[*] Trial 11: 16682.0625
[*] Trial 12: 16682.0625
[*] Trial 13: 16682.0625
[*] Trial 14: 16682.0625
[*] Trial 15: 16682.0625
[*] Trial 16: 16682.0625
[*] Trial 17: 16682.0625
[*] Trial 18: 16682.0625
[*] Trial 19: 16682.0625
[*] Trial 20: 16682.0625
[*] Trial 21: 16682.0625
[*] Trial 22: 16682.0625
[*] Trial 23: 16682.0625
[*] Trial 24: 16682.0625
[*] Trial 25: 16682.0625
[*] Trial 26: 16682.0625
[*] Trial 27: 16682.0625
[*] Trial 28: 16682.0625
[*] Trial 29: 16682.0625
[*] Trial 30: 16682.0625
[*] Trial 31: 16682.0625
[*] Trial 32: 16682.0625
[*] Trial 33: 16682.0625
[*] Trial 34: 16682.0625
[*] Trial 35: 16682.0625
[*] Trial 36: 16682.0625
[*] Trial 37: 16682.0625
[*] Trial 38: 16682.0625
[*] Trial 39: 16682.0625
[*] Trial 40: 16682.0625
[*] Trial 41: 16682.0625
[*] Trial 42: 16682.0625
[*] Trial 43: 16682.0625
[*] Trial 44: 12662.75
[*] Trial 45: 12662.75
[*] Trial 46: 662.125
[*] Trial 47: 662.125
[*] Trial 48: 652.9375
[*] Trial 49: 652.9375
[*] min objective value:
652.9375
