[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 17680.125
[*] Trial 1: 15685.1875
[*] Trial 2: 6688.9375
[*] Trial 3: 6688.9375
[*] Trial 4: 6688.9375
[*] Trial 5: 6677.125
[*] Trial 6: 6677.125
[*] Trial 7: 4673.0
[*] Trial 8: 4673.0
[*] Trial 9: 4669.375
[*] Trial 10: 4669.0625
[*] Trial 11: 4665.6875
[*] Trial 12: 4665.6875
[*] Trial 13: 4664.6875
[*] Trial 14: 4663.5
[*] Trial 15: 4663.5
[*] Trial 16: 3668.4375
[*] Trial 17: 3668.4375
[*] Trial 18: 3667.625
[*] Trial 19: 3666.5
[*] Trial 20: 3664.75
[*] Trial 21: 3664.75
[*] Trial 22: 3664.75
[*] Trial 23: 3664.75
[*] Trial 24: 3664.75
[*] Trial 25: 3664.75
[*] Trial 26: 3664.75
[*] Trial 27: 3664.75
[*] Trial 28: 3664.75
[*] Trial 29: 3664.75
[*] Trial 30: 3664.75
[*] Trial 31: 3664.75
[*] Trial 32: 3664.75
[*] Trial 33: 3664.75
[*] Trial 34: 3664.75
[*] Trial 35: 3664.75
[*] Trial 36: 3664.75
[*] Trial 37: 3664.75
[*] Trial 38: 3664.75
[*] Trial 39: 3664.75
[*] Trial 40: 3664.75
[*] Trial 41: 3664.75
[*] Trial 42: 3664.75
[*] Trial 43: 3664.75
[*] Trial 44: 3664.75
[*] Trial 45: 3664.75
[*] Trial 46: 3664.75
[*] Trial 47: 3664.75
[*] Trial 48: 3664.75
[*] Trial 49: 3664.75
[*] min objective value:
3664.75
