[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 19679.5
[*] Trial 1: 19679.5
[*] Trial 2: 6664.375
[*] Trial 3: 6664.375
[*] Trial 4: 6664.375
[*] Trial 5: 6664.375
[*] Trial 6: 6664.375
[*] Trial 7: 2652.4375
[*] Trial 8: 2652.4375
[*] Trial 9: 2652.4375
[*] Trial 10: 2652.4375
[*] Trial 11: 2652.4375
[*] Trial 12: 2652.4375
[*] Trial 13: 2652.4375
[*] Trial 14: 2652.4375
[*] Trial 15: 2652.4375
[*] Trial 16: 2652.4375
[*] Trial 17: 2652.4375
[*] Trial 18: 2652.4375
[*] Trial 19: 2652.4375
[*] Trial 20: 2652.4375
[*] Trial 21: 2652.4375
[*] Trial 22: 2652.4375
[*] Trial 23: 2652.4375
[*] Trial 24: 2652.4375
[*] Trial 25: 2652.4375
[*] Trial 26: 2652.4375
[*] Trial 27: 2652.4375
[*] Trial 28: 2648.1875
[*] Trial 29: 2648.1875
[*] Trial 30: 2648.1875
[*] Trial 31: 2648.1875
[*] Trial 32: 2648.1875
[*] Trial 33: 2648.1875
[*] Trial 34: 2648.1875
[*] Trial 35: 2648.1875
[*] Trial 36: 2648.1875
[*] Trial 37: 2648.1875
[*] Trial 38: 2648.1875
[*] Trial 39: 2648.1875
[*] Trial 40: 2648.1875
[*] Trial 41: 2648.1875
[*] Trial 42: 2648.1875
[*] Trial 43: 2648.1875
[*] Trial 44: 2648.1875
[*] Trial 45: 2644.9375
[*] Trial 46: 2643.1875
[*] Trial 47: 2643.1875
[*] Trial 48: 2643.1875
[*] Trial 49: 2643.1875
[*] min objective value:
2643.1875
