[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16699.75
[*] Trial 1: 6700.8125
[*] Trial 2: 6697.375
[*] Trial 3: 6696.3125
[*] Trial 4: 6696.3125
[*] Trial 5: 5695.0625
[*] Trial 6: 3700.6875
[*] Trial 7: 3700.6875
[*] Trial 8: 2698.8125
[*] Trial 9: 2698.8125
[*] Trial 10: 2698.8125
[*] Trial 11: 2698.8125
[*] Trial 12: 2698.8125
[*] Trial 13: 2698.8125
[*] Trial 14: 2698.8125
[*] Trial 15: 2698.8125
[*] Trial 16: 2698.8125
[*] Trial 17: 2698.8125
[*] Trial 18: 2698.8125
[*] Trial 19: 2696.8125
[*] Trial 20: 2693.3125
[*] Trial 21: 2693.3125
[*] Trial 22: 2693.3125
[*] Trial 23: 2681.8125
[*] Trial 24: 2681.8125
[*] Trial 25: 2681.8125
[*] Trial 26: 2681.8125
[*] Trial 27: 2681.8125
[*] Trial 28: 2681.8125
[*] Trial 29: 2681.8125
[*] Trial 30: 2681.8125
[*] Trial 31: 2679.1875
[*] Trial 32: 2675.9375
[*] Trial 33: 2675.9375
[*] Trial 34: 2675.9375
[*] Trial 35: 2670.3125
[*] Trial 36: 2670.3125
[*] Trial 37: 2670.3125
[*] Trial 38: 2670.3125
[*] Trial 39: 2668.0
[*] Trial 40: 2668.0
[*] Trial 41: 2668.0
[*] Trial 42: 2668.0
[*] Trial 43: 2668.0
[*] Trial 44: 2668.0
[*] Trial 45: 2668.0
[*] Trial 46: 2668.0
[*] Trial 47: 2667.125
[*] Trial 48: 2667.125
[*] Trial 49: 2667.125
[*] min objective value:
2667.125
