[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 25669.5
[*] Trial 1: 4686.25
[*] Trial 2: 4686.25
[*] Trial 3: 4686.25
[*] Trial 4: 3674.8125
[*] Trial 5: 3674.8125
[*] Trial 6: 3674.8125
[*] Trial 7: 3674.8125
[*] Trial 8: 2642.5
[*] Trial 9: 2642.5
[*] Trial 10: 2642.5
[*] Trial 11: 2642.5
[*] Trial 12: 2622.3125
[*] Trial 13: 2622.3125
[*] Trial 14: 2622.3125
[*] Trial 15: 1629.9375
[*] Trial 16: 1629.9375
[*] Trial 17: 1625.75
[*] Trial 18: 1625.75
[*] Trial 19: 1625.75
[*] Trial 20: 1625.75
[*] Trial 21: 1625.75
[*] Trial 22: 1625.75
[*] Trial 23: 1625.75
[*] Trial 24: 1625.75
[*] Trial 25: 1625.75
[*] Trial 26: 1625.75
[*] Trial 27: 1625.75
[*] Trial 28: 1625.75
[*] Trial 29: 1625.75
[*] Trial 30: 1625.75
[*] Trial 31: 1608.9375
[*] Trial 32: 1608.9375
[*] Trial 33: 1608.9375
[*] Trial 34: 1608.9375
[*] Trial 35: 1608.9375
[*] Trial 36: 1608.9375
[*] Trial 37: 1608.9375
[*] Trial 38: 1608.9375
[*] Trial 39: 1608.9375
[*] Trial 40: 1608.9375
[*] Trial 41: 1608.9375
[*] Trial 42: 1608.9375
[*] Trial 43: 1608.9375
[*] Trial 44: 1608.9375
[*] Trial 45: 1608.9375
[*] Trial 46: 1596.875
[*] Trial 47: 1596.875
[*] Trial 48: 1596.875
[*] Trial 49: 1596.875
[*] min objective value:
1596.875
