[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 12674.8125
[*] Trial 1: 12674.8125
[*] Trial 2: 12673.5
[*] Trial 3: 12670.875
[*] Trial 4: 12663.375
[*] Trial 5: 12661.125
[*] Trial 6: 4656.5625
[*] Trial 7: 3658.375
[*] Trial 8: 3654.5625
[*] Trial 9: 3654.5625
[*] Trial 10: 2656.625
[*] Trial 11: 2654.75
[*] Trial 12: 2645.25
[*] Trial 13: 1646.0625
[*] Trial 14: 1644.9375
[*] Trial 15: 1643.3125
[*] Trial 16: 649.0
[*] Trial 17: 649.0
[*] Trial 18: 646.8125
[*] Trial 19: 646.5
[*] Trial 20: 643.8125
[*] Trial 21: 641.875
[*] Trial 22: 641.875
[*] Trial 23: 641.75
[*] Trial 24: 641.6875
[*] Trial 25: 638.3125
[*] Trial 26: 636.6875
[*] Trial 27: 635.9375
[*] Trial 28: 630.375
[*] Trial 29: 630.375
[*] Trial 30: 630.375
[*] Trial 31: 630.375
[*] Trial 32: 630.375
[*] Trial 33: 630.375
[*] Trial 34: 630.375
[*] Trial 35: 630.375
[*] Trial 36: 630.375
[*] Trial 37: 627.25
[*] Trial 38: 627.25
[*] Trial 39: 627.25
[*] Trial 40: 626.4375
[*] Trial 41: 626.4375
[*] Trial 42: 626.4375
[*] Trial 43: 626.125
[*] Trial 44: 626.125
[*] Trial 45: 621.875
[*] Trial 46: 621.5625
[*] Trial 47: 621.5625
[*] Trial 48: 620.3125
[*] Trial 49: 620.3125
[*] min objective value:
620.3125
