[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 16671.4375
[*] Trial 1: 6685.4375
[*] Trial 2: 4670.375
[*] Trial 3: 4670.375
[*] Trial 4: 4670.375
[*] Trial 5: 4670.375
[*] Trial 6: 4670.375
[*] Trial 7: 4670.375
[*] Trial 8: 4670.375
[*] Trial 9: 4670.375
[*] Trial 10: 4670.375
[*] Trial 11: 4670.375
[*] Trial 12: 4670.375
[*] Trial 13: 4670.375
[*] Trial 14: 4670.375
[*] Trial 15: 4670.375
[*] Trial 16: 4670.375
[*] Trial 17: 4670.375
[*] Trial 18: 4670.375
[*] Trial 19: 4670.375
[*] Trial 20: 4670.375
[*] Trial 21: 4670.375
[*] Trial 22: 4670.375
[*] Trial 23: 4670.375
[*] Trial 24: 4670.375
[*] Trial 25: 4670.375
[*] Trial 26: 4670.375
[*] Trial 27: 4670.375
[*] Trial 28: 4670.375
[*] Trial 29: 4670.375
[*] Trial 30: 4670.375
[*] Trial 31: 4670.375
[*] Trial 32: 4670.375
[*] Trial 33: 4670.375
[*] Trial 34: 4670.375
[*] Trial 35: 4670.375
[*] Trial 36: 4670.375
[*] Trial 37: 4670.375
[*] Trial 38: 4670.375
[*] Trial 39: 4666.5
[*] Trial 40: 4666.5
[*] Trial 41: 4666.5
[*] Trial 42: 4666.5
[*] Trial 43: 4666.5
[*] Trial 44: 4666.5
[*] Trial 45: 4666.5
[*] Trial 46: 4666.5
[*] Trial 47: 4666.5
[*] Trial 48: 4666.5
[*] Trial 49: 4666.5
[*] min objective value:
4666.5
