[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 3669.8125
[*] Trial 1: 3669.8125
[*] Trial 2: 3669.8125
[*] Trial 3: 3669.8125
[*] Trial 4: 3669.8125
[*] Trial 5: 3669.8125
[*] Trial 6: 3669.8125
[*] Trial 7: 2672.5
[*] Trial 8: 2672.5
[*] Trial 9: 2672.5
[*] Trial 10: 2672.5
[*] Trial 11: 2672.5
[*] Trial 12: 2672.5
[*] Trial 13: 2672.5
[*] Trial 14: 2672.5
[*] Trial 15: 2672.5
[*] Trial 16: 2672.5
[*] Trial 17: 2672.5
[*] Trial 18: 2672.5
[*] Trial 19: 2672.5
[*] Trial 20: 2672.5
[*] Trial 21: 2672.5
[*] Trial 22: 2672.5
[*] Trial 23: 2672.5
[*] Trial 24: 2672.5
[*] Trial 25: 2672.5
[*] Trial 26: 2672.5
[*] Trial 27: 2672.5
[*] Trial 28: 2672.5
[*] Trial 29: 2672.5
[*] Trial 30: 2672.5
[*] Trial 31: 2672.5
[*] Trial 32: 2672.5
[*] Trial 33: 2672.5
[*] Trial 34: 2672.5
[*] Trial 35: 2672.5
[*] Trial 36: 2672.5
[*] Trial 37: 2671.625
[*] Trial 38: 2671.625
[*] Trial 39: 2671.625
[*] Trial 40: 2671.625
[*] Trial 41: 2667.5625
[*] Trial 42: 1685.25
[*] Trial 43: 1673.4375
[*] Trial 44: 1662.8125
[*] Trial 45: 1660.5625
[*] Trial 46: 1660.5625
[*] Trial 47: 1659.6875
[*] Trial 48: 1659.6875
[*] Trial 49: 1658.9375
[*] min objective value:
1658.9375
