[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 15657.625
[*] Trial 1: 15657.5
[*] Trial 2: 15657.5
[*] Trial 3: 15657.5
[*] Trial 4: 15657.5
[*] Trial 5: 15657.5
[*] Trial 6: 15657.5
[*] Trial 7: 13669.125
[*] Trial 8: 13669.125
[*] Trial 9: 13669.125
[*] Trial 10: 13669.125
[*] Trial 11: 13669.125
[*] Trial 12: 6676.75
[*] Trial 13: 6674.5
[*] Trial 14: 6672.9375
[*] Trial 15: 6672.9375
[*] Trial 16: 6672.9375
[*] Trial 17: 6672.9375
[*] Trial 18: 6672.9375
[*] Trial 19: 6672.9375
[*] Trial 20: 6672.9375
[*] Trial 21: 4696.4375
[*] Trial 22: 4696.4375
[*] Trial 23: 4696.4375
[*] Trial 24: 4696.4375
[*] Trial 25: 4696.4375
[*] Trial 26: 4696.4375
[*] Trial 27: 4696.4375
[*] Trial 28: 4696.4375
[*] Trial 29: 4696.4375
[*] Trial 30: 4696.4375
[*] Trial 31: 4696.4375
[*] Trial 32: 4696.4375
[*] Trial 33: 4696.4375
[*] Trial 34: 4696.4375
[*] Trial 35: 4696.4375
[*] Trial 36: 4696.4375
[*] Trial 37: 4696.4375
[*] Trial 38: 4696.4375
[*] Trial 39: 4696.4375
[*] Trial 40: 4696.4375
[*] Trial 41: 4696.4375
[*] Trial 42: 4696.4375
[*] Trial 43: 4696.4375
[*] Trial 44: 4696.4375
[*] Trial 45: 4696.4375
[*] Trial 46: 4696.4375
[*] Trial 47: 4696.4375
[*] Trial 48: 4696.4375
[*] Trial 49: 4696.4375
[*] min objective value:
4696.4375
