[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 23652.5
[*] Trial 1: 13640.875
[*] Trial 2: 13640.875
[*] Trial 3: 13640.875
[*] Trial 4: 5657.4375
[*] Trial 5: 5657.4375
[*] Trial 6: 5657.4375
[*] Trial 7: 5657.4375
[*] Trial 8: 5657.4375
[*] Trial 9: 5657.4375
[*] Trial 10: 5657.4375
[*] Trial 11: 5657.4375
[*] Trial 12: 5657.4375
[*] Trial 13: 5657.4375
[*] Trial 14: 5657.4375
[*] Trial 15: 5657.4375
[*] Trial 16: 5657.4375
[*] Trial 17: 5657.4375
[*] Trial 18: 5657.4375
[*] Trial 19: 5657.4375
[*] Trial 20: 5657.4375
[*] Trial 21: 5657.4375
[*] Trial 22: 5657.4375
[*] Trial 23: 5657.4375
[*] Trial 24: 5657.4375
[*] Trial 25: 4675.0
[*] Trial 26: 4675.0
[*] Trial 27: 4675.0
[*] Trial 28: 4675.0
[*] Trial 29: 4675.0
[*] Trial 30: 4675.0
[*] Trial 31: 4675.0
[*] Trial 32: 4675.0
[*] Trial 33: 4675.0
[*] Trial 34: 4675.0
[*] Trial 35: 4675.0
[*] Trial 36: 4675.0
[*] Trial 37: 4675.0
[*] Trial 38: 4675.0
[*] Trial 39: 4675.0
[*] Trial 40: 4675.0
[*] Trial 41: 4675.0
[*] Trial 42: 4675.0
[*] Trial 43: 4675.0
[*] Trial 44: 4675.0
[*] Trial 45: 4675.0
[*] Trial 46: 4675.0
[*] Trial 47: 4675.0
[*] Trial 48: 4675.0
[*] Trial 49: 4675.0
[*] min objective value:
4675.0
