[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 14676.0625
[*] Trial 1: 9717.5
[*] Trial 2: 9717.5
[*] Trial 3: 8701.4375
[*] Trial 4: 8701.4375
[*] Trial 5: 8693.9375
[*] Trial 6: 8693.9375
[*] Trial 7: 8693.9375
[*] Trial 8: 8693.9375
[*] Trial 9: 7696.0
[*] Trial 10: 4694.125
[*] Trial 11: 4694.125
[*] Trial 12: 4694.125
[*] Trial 13: 4694.125
[*] Trial 14: 4694.125
[*] Trial 15: 4694.125
[*] Trial 16: 4694.125
[*] Trial 17: 4694.125
[*] Trial 18: 4694.125
[*] Trial 19: 4694.125
[*] Trial 20: 4694.125
[*] Trial 21: 4694.125
[*] Trial 22: 4694.125
[*] Trial 23: 4694.125
[*] Trial 24: 4694.125
[*] Trial 25: 4694.125
[*] Trial 26: 4694.125
[*] Trial 27: 4694.125
[*] Trial 28: 4694.125
[*] Trial 29: 4694.125
[*] Trial 30: 4694.125
[*] Trial 31: 4694.125
[*] Trial 32: 4694.125
[*] Trial 33: 4694.125
[*] Trial 34: 4694.125
[*] Trial 35: 4694.125
[*] Trial 36: 4694.125
[*] Trial 37: 4694.125
[*] Trial 38: 4694.125
[*] Trial 39: 4694.125
[*] Trial 40: 4694.125
[*] Trial 41: 4694.125
[*] Trial 42: 4694.125
[*] Trial 43: 4694.125
[*] Trial 44: 4694.125
[*] Trial 45: 4694.125
[*] Trial 46: 4694.125
[*] Trial 47: 4694.125
[*] Trial 48: 4694.125
[*] Trial 49: 4694.125
[*] min objective value:
4694.125
