[*] Running ACS optimization...
[*] Training with 30 students
[*] Trial 0: 4665.6875
[*] Trial 1: 4665.6875
[*] Trial 2: 4665.6875
[*] Trial 3: 4665.6875
[*] Trial 4: 4665.6875
[*] Trial 5: 4665.6875
[*] Trial 6: 4665.6875
[*] Trial 7: 4665.6875
[*] Trial 8: 4665.6875
[*] Trial 9: 4665.6875
[*] Trial 10: 4665.6875
[*] Trial 11: 4665.6875
[*] Trial 12: 4665.6875
[*] Trial 13: 4665.6875
[*] Trial 14: 4665.6875
[*] Trial 15: 4665.6875
[*] Trial 16: 4665.6875
[*] Trial 17: 4665.6875
[*] Trial 18: 4665.6875
[*] Trial 19: 4665.6875
[*] Trial 20: 4665.6875
[*] Trial 21: 4665.6875
[*] Trial 22: 4665.6875
[*] Trial 23: 4665.6875
[*] Trial 24: 4665.6875
[*] Trial 25: 4665.6875
[*] Trial 26: 4665.6875
[*] Trial 27: 4665.6875
[*] Trial 28: 4665.6875
[*] Trial 29: 4665.6875
[*] Trial 30: 4665.6875
[*] Trial 31: 4665.6875
[*] Trial 32: 4665.6875
[*] Trial 33: 4665.6875
[*] Trial 34: 4665.6875
[*] Trial 35: 4665.6875
[*] Trial 36: 4665.6875
[*] Trial 37: 4665.6875
[*] Trial 38: 4665.6875
[*] Trial 39: 4665.6875
[*] Trial 40: 4665.6875
[*] Trial 41: 4665.6875
[*] Trial 42: 4665.6875
[*] Trial 43: 4665.6875
[*] Trial 44: 4665.6875
[*] Trial 45: 4665.6875
[*] Trial 46: 4665.6875
[*] Trial 47: 4665.6875
[*] Trial 48: 4665.6875
[*] Trial 49: 4665.6875
[*] min objective value:
4665.6875
